Actual,Predicted,Residual
94.81535,94.2185824700308,0.596767529969199
93.12592,92.41126587341155,0.7146541265884423
94.12662,90.05151349992607,4.075106500073929
89.75654,95.02173987919771,-5.265199879197709
94.59231,95.1261454849774,-0.5338354849774021
97.75521,98.1923248098233,-0.4371148098232993
98.87584,95.17384317090368,3.7019968290963163
98.16554,93.87468971124689,4.290850288753106
82.6713,77.38235142917027,5.2889485708297315
98.3645,97.49183027608116,0.8726697239188468
97.21274,97.5654600338177,-0.3527200338177039
92.61887,89.17059587978616,3.4482741202138385
88.57549,90.78039222393987,-2.204902223939868
97.52982,96.67568368929552,0.8541363107044759
93.34493,94.89316444859763,-1.5482344485976256
98.47302,98.07396946406975,0.3990505359302574
98.01466,97.78799545360842,0.22666454639158928
84.08045,87.41369710067369,-3.333247100673688
98.51494,98.60107255703967,-0.08613255703967582
90.30589,91.442373380736,-1.1364833807359958
95.3888,95.27793849671497,0.11086150328503663
93.76524,92.67350182579385,1.0917381742061565
94.79022,97.28264996189276,-2.4924299618927535
98.78645,98.2020811489113,0.5843688510886977
99.07598,100.05490123583705,-0.9789212358370492
92.49501,90.67824654926525,1.81676345073474
96.64647,97.52033017881865,-0.87386017881866
93.05922,95.5943740940851,-2.535154094085101
94.51095,93.80746365975213,0.7034863402478635
96.71978,96.5253134927134,0.19446650728660586
95.24034,95.04484816828247,0.1954918317175327
96.41483,94.91040013855839,1.5044298614416078
98.69458,98.84475939784367,-0.1501793978436723
93.59606,95.17470865887624,-1.5786486588762472
97.20027,97.7252389850448,-0.5249689850447936
92.48373,92.64873264597237,-0.16500264597237901
96.35122,95.72359833682331,0.6276216631766829
91.87075,93.26273128961363,-1.391981289613625
93.03006,91.95474114160439,1.0753188583956188
98.05881,96.57024733353516,1.48856266646483
95.29742,95.83592320691585,-0.5385032069158484
97.95132,97.57131315059318,0.3800068494068114
97.16544,97.96911716170081,-0.8036771617008043
96.5995,97.89525605998128,-1.2957560599812723
61.17417,67.52986143919166,-6.355691439191666
83.55402,74.28334820144292,9.270671798557075
86.02142,74.46883846588736,11.552581534112647
55.95512,73.18572601427344,-17.23060601427344
98.70306,97.01741458229668,1.6856454177033129
93.85147,95.6773102606629,-1.8258402606629005
89.71383,86.53172543724942,3.182104562750581
98.53406,97.65876364404896,0.8752963559510363
96.15632,95.87766006486201,0.2786599351379806
97.4875,96.1217268284384,1.3657731715615995
92.49424,88.35030646943494,4.143933530565064
95.88714,95.31256120641201,0.5745787935879889
77.43895,85.1595322870114,-7.720582287011396
98.48096,96.39795559881628,2.0830044011837145
93.16275,94.34016838989096,-1.1774183898909598
